,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
2901,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/anxiety-symptoms-vs-covid-19-symptoms,Anxiety symptoms vs. COVID-19 (coronavirus) symptoms,"""Anxiety symptoms vs. COVID-19 (coronavirus) symptoms""",stay informed with live updates on current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. during pandemic person may feel overwhelmed and experience high levels of anxiety. anxiety can cause chest pain and other physical symptoms. for this reason person may be concerned that their symptoms mean that they have covid-19. centers for disease control and prevention cdc note that people might find current pandemic stressful and exper. ,people may be experiencing physical symptoms of anxiety and be concerned that they have covid-19. learn more about difference between symptoms here. ,,"""anxiety symptoms vs COVID-19 symptoms"""
2902,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/how-does-weather-affect-covid-19,How does weather affect COVID-19?,"""How does weather affect COVID-19?""",research shows there are more covid-19 cases as temperature and humidity fall. recent study points to more severe cases in cold and dry weather. do these findings suggest covid-19 is seasonal. experts disagree. some research suggests covid-19 may be more prominent in cooler temperatures. all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent info. ,is covid-19 more likely to spread in cooler temperatures. is disease more severe in cold climates. do sunshine and uv rays play role. we investigate. ,,""""""
2903,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-what-can-we-learn-from-south-koreas-response,COVID-19: What can we learn from South Korea's response?,"""COVID-19: What can we learn from South Korea's response?""",new research article identifies factors that enabled south korea to handle covid-19 pandemic particularly well. contract tracing has been key to south koreas approach to handling covid-19 pandemic. image credit chung sung jun getty images all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 outbreak. t. ,new research article identifies and discusses factors that meant that south korea was able to respond effectively to covid-19 pandemic .. ,,""""""
2904,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/scientists-revise-covid-19-incubation-period-to-7-7-days,Scientists revise COVID-19 incubation period to 7.7 days,"""Scientists revise COVID-19 incubation period to 7.7 days""",all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 outbreak. incubation period of disease is time between infection and emergence of symptoms. although it varies from person to person understanding average incubation period of infectious disease is critical to controlling it. authorities use t. ,new research of more than 1.000 people who contracted novel coronavirus suggests that average incubation period for covid-19 is longer than week .. ,,""""""
2905,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-outbreak-at-a-kids-summer-camp-may-be-stark-warning,COVID-19 outbreak at a kids' summer camp may be stark,"""COVID-19 outbreak at a kids' summer camp may be stark warning""",all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 outbreak. as summer break draws to close for many individuals in northern hemisphere question that remains on peoples minds is to what extent can children contribute to spread of new coronavirus. evidence so far has been mixed. recent st. ,recent closure of overnight summer camp after large outbreak of covid-19 has raised questions about children and covid-19 .. ,,""""""
2906,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-vaccine-successfully-protects-macaques-against-virus,COVID-19 vaccine successfully protects macaques against virus,"""COVID-19 vaccine successfully protects macaques against virus""",developing safe and effective vaccine is central to stopping spread of sars cov-2 virus responsible for covid-19. while emergency measures that authorities put in place to promote physical distancing and protect those most at risk have been important in slowing spread of virus given its virulence resulting reduction in transmission rates is likely to be temporary. continued spikes in novel coronavirus infections throughout world many months after first imp. ,new vaccine candidate against sars cov-2 has demonstrated effectiveness in rhesus macaques. its developers are now starting human clinical trials. ,,""""""
2907,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-modified-protein-may-help-speed-up-vaccine-production,COVID-19: Modified protein may help 'speed up vaccine,"""COVID-19: Modified protein may help ‘speed up vaccine production’""",all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 outbreak. like other viruses sars cov-2 features spike protein which helps it penetrate and infect previously healthy cells. but while spike protein typically plays role in infection scientists can also use it in vaccines to train persons immune sy. ,researchers have created modified more stable version of sars cov-2 spike protein which could help fast track vaccine production .. ,,""""""
2908,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/covid-19-doctors-round-up-evidence-of-damage-outside-the-lungs,COVID-19: Doctors round up evidence of damage outside the,"""COVID-19: Doctors round up evidence of damage outside the lungs""",all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 outbreak. at time of writing globally there have been more than 13 million confirmed cases of covid-19 illness that coronavirus sars cov-2 causes and more than 570.000 deaths. while experts initially thought that illness was principally respir. ,doctors on frontline of covid-19 outbreak have published first comprehensive review of diseases effects on systems beyond lungs .. ,,""""""
2909,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/new-antivirals-kill-sars-cov-2,New antivirals kill SARS-CoV-2,"""New antivirals kill SARS-CoV-2""",study has found that newly engineered antiviral compounds can neutralize sars cov-2 virus that causes covid-19 in human airway cells. compounds also improved survival rates in mice infected with mers. research to find effective covid-19 treatment is ongoing. coronaviruses are large group of viruses responsible for respiratory tract infections ranging from common cold to severe acute respiratory syndrome sars middle east respiratory syndrome mers and covid-19. although. ,study has shown that newly engineered compounds neutralized sars cov-2 in human cells and improved survival rates in mice with mers .. ,,""""""
2910,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/antibodies-fight-off-the-new-coronavirus-but-what-do-t-cells-do,"Antibodies fight off the new coronavirus, but what do T cells do?","""Antibodies fight off the new coronavirus, but what do T cells do?""",our immune systems are primed to fight off viruses. as evidence about how our bodies react to sars cov-2 emerges we look at how different immune cells work together to fend off new coronavirus and why t cells may play greater role than scientists initially thought. t cells may play more significant role in fighting off covid-19 than scientists previously thought. many people will be familiar with concept of antibodies that our bodies generate to fight off infection. in battle. ,in this special feature article we explain what t cells are their role in covid-19 and how scientists are studying them .. ,,""""""
2911,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/rare-mutations-may-predispose-males-to-severe-covid-19,Rare mutations reveal more about COVID-19 and the immune,"""Rare mutations reveal more about COVID-19 and the immune system""",scientists have found that four young males who experienced severe cases of covid-19 in netherlands had rare mutations in same gene on their x chromosome. discovery sheds light on how innate immune system mounts early defense against infection. all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-1. ,four men who experienced severe cases of covid-19 all had same gene mutation. discovery sheds light on immune system 's response to disease. ,,""""""
2912,article,medicalnewstoday.com,https://www.medicalnewstoday.com/articles/treating-covid-19-bipolar-drug-shows-promise-and-other-hopeful-findings,"Treating COVID-19: Bipolar drug shows promise, other","""Treating COVID-19: Bipolar drug shows promise, other hopeful findings""",all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 outbreak. hopefully covid-19 pandemic will not last forever. every 2 weeks we round up recently published evidence that reminds us of this. in our last installment we reported on vaccine candidate that showed promise in monkeys and new trial that tes. ,every two weeks we round up emerging evidence on covid-19 treatment advances and vaccine development that may bring glimmer of hope .. ,,""""""
