,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
1722,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200630155745.htm,COVID-19: Study shows virus can infect heart cells in lab dish,"""""",,,,""""""
1723,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200624103257.htm,Tuberculosis cases and deaths predicted to spike due to COVID-19,"""""",,,,""""""
1724,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200624103234.htm,Bacterial predator could help reduce COVID-19 deaths,"""""",,,,""""""
1725,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200623185228.htm,Defining Paths to Possible Mother to Child Coronavirus Transmission,"""""",,,,""""""
1726,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200622132935.htm,Early Pandemic Paradox: Fewer UK Deaths from December 2019 to March 2020 Compared to the Previous 5 Years,"""""",,,,""""""
1727,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200622095012.htm,New Article Clarifies Details of COVID-19 Respiratory Transmission,"""""",,,,""""""
1728,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200620141952.htm,New Adjuvant Successful in Extending Immunity Against HIV,"""""",,,,""""""
1729,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200619143435.htm,Environmental Conditions Found to Affect Stability of Virus That Causes COVID-19,"""""",,,,""""""
1730,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200619090602.htm,MMR Vaccine Could Protect Against the Worst Symptoms of COVID-19,"""""",,,,""""""
1731,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200617090950.htm,Nanosponges Could Intercept Coronavirus Infection,"""""",,,,""""""
1732,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200616155948.htm,Off-the-Shelf Tool for Making Mouse Models of COVID-19,"""""",,,,""""""
1733,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200617100428.htm,"Oral Antibiotics Work, Shorten Hospital Stays for IV Drug Users With Infections","""""",,,,""""""
1734,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200616135808.htm,Virus Co-Opts Immune Protein to Avoid Antiviral Defences,"""""",,,,""""""
1735,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200616135739.htm,Researchers Identify Potent Antibody Cocktail to Treat COVID-19,"""""",,,,""""""
1736,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200615140859.htm,"Maternal Transmission of COVID-19 to Baby During Pregnancy Is Uncommon, Study Finds","""""",,,,""""""
1737,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200615140855.htm,Tuberculosis Vaccine Strengthens Immune System,"""""",,,,""""""
1738,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200615140845.htm,Combination Drug Treatments for COVID-19 Show Promise in Cell Culture Tests,"""""",,,,""""""
1739,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200615140840.htm,Super-Potent Human Antibodies Protect Against COVID-19 in Animal Tests,"""""",,,,""""""
1740,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200612172200.htm,Face Masks Critical in Preventing Spread of COVID-19,"""""",,,,""""""
1741,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200611152453.htm,A Protein That Helps to Fight Viruses Can Also Block Lung Damage Repair,"""""",,,,""""""
1742,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200611133136.htm,Promising Path Found for COVID-19 Therapeutics,"""""",,,,""""""
1743,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200611094209.htm,How Targeting Killer T Cells in the Lungs Could Lead to Immunity Against Respiratory Viruses,"""""",,,,""""""
1744,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200610135015.htm,"COVID-19 Mouse Model Will Speed Search for Drugs, Vaccines","""""",,,,""""""
1745,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200610112059.htm,Levels of SARS-CoV-2 RNA in Sewage Rose With COVID-19 Cases in Dutch Cities,"""""",,,,""""""
1746,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200610102730.htm,We're Not All Equal in the Face of the Coronavirus,"""""",,,,""""""
1747,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200610094112.htm,COVID-19 False Negative Test Results If Used Too Early,"""""",,,,""""""
1748,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200610094100.htm,Putting COVID-19 Diagnostic Tests to the 'Test' -- How Do They Hold Up?,"""""",,,,""""""
1749,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200609130016.htm,Methods to Inactivate and Safely Study SARS-CoV-2,"""""",,,,""""""
1750,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200609111058.htm,"Survival of Coronavirus in Different Cities, on Different Surfaces","""""",,,,""""""
1751,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200609095022.htm,"To Understand COVID-19, Researchers Review Aging, Immune Response to Viral Infections","""""",,,,""""""
1752,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200603100438.htm,Osteoporosis Treatment May Also Protect Against Pneumonia,"""""",,,,""""""
1753,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200602114338.htm,COVID-19 Drug Development Could Benefit from Approach Used Against Flu,"""""",,,,""""""
